deviceTime_utc,deviceTime_local,deviceTime_unix,temperature,pressure,humidity,error_flag
2019-02-02 05:47:48+00:00,2019-02-01 21:47:48-08:00,1549086468,28.71,1002.69,38.03
2019-02-02 05:52:48+00:00,2019-02-01 21:52:48-08:00,1549086768,29.01,1002.58,37.65
2019-02-02 05:57:48+00:00,2019-02-01 21:57:48-08:00,1549087068,28.91,1002.58,37.62
2019-02-02 06:02:48+00:00,2019-02-01 22:02:48-08:00,1549087368,28.61,1002.57,38.02
2019-02-02 06:07:48+00:00,2019-02-01 22:07:48-08:00,1549087668,28.26,1002.49,38.57
2019-02-02 06:12:48+00:00,2019-02-01 22:12:48-08:00,1549087968,28.0,1002.37,39.02
2019-02-02 06:17:48+00:00,2019-02-01 22:17:48-08:00,1549088268,27.77,1002.29,39.39
2019-02-02 06:22:48+00:00,2019-02-01 22:22:48-08:00,1549088568,27.52,1002.08,39.81
2019-02-02 06:27:48+00:00,2019-02-01 22:27:48-08:00,1549088868,27.42,1001.95,39.99
2019-02-02 06:32:48+00:00,2019-02-01 22:32:48-08:00,1549089168,27.55,1001.98,39.84
2019-02-02 06:37:48+00:00,2019-02-01 22:37:48-08:00,1549089468,27.74,1001.99,39.71
2019-02-02 06:42:48+00:00,2019-02-01 22:42:48-08:00,1549089768,27.99,1001.86,39.48
2019-02-02 06:47:48+00:00,2019-02-01 22:47:48-08:00,1549090068,28.3,1001.77,39.08
2019-02-02 06:52:48+00:00,2019-02-01 22:52:48-08:00,1549090368,28.59,1001.7,38.68
2019-02-02 06:57:48+00:00,2019-02-01 22:57:48-08:00,1549090668,28.97,1001.63,38.27
2019-02-02 07:02:48+00:00,2019-02-01 23:02:48-08:00,1549090968,28.73,1001.52,38.56
2019-02-02 07:07:48+00:00,2019-02-01 23:07:48-08:00,1549091268,28.82,1001.5,38.23
2019-02-02 07:12:48+00:00,2019-02-01 23:12:48-08:00,1549091568,29.0,1001.44,37.93
2019-02-02 07:17:48+00:00,2019-02-01 23:17:48-08:00,1549091868,29.21,1001.47,37.67
2019-02-02 07:22:48+00:00,2019-02-01 23:22:48-08:00,1549092168,29.45,1001.54,37.29
2019-02-02 07:27:48+00:00,2019-02-01 23:27:48-08:00,1549092468,29.75,1001.48,36.84
2019-02-02 07:32:48+00:00,2019-02-01 23:32:48-08:00,1549092768,29.77,1001.33,36.75
2019-02-02 07:37:48+00:00,2019-02-01 23:37:48-08:00,1549093068,29.36,1001.23,37.19
2019-02-02 07:42:48+00:00,2019-02-01 23:42:48-08:00,1549093368,29.14,1001.09,37.3
2019-02-02 07:47:48+00:00,2019-02-01 23:47:48-08:00,1549093668,28.81,1000.93,37.63
2019-02-02 07:52:48+00:00,2019-02-01 23:52:48-08:00,1549093968,28.51,1000.94,37.94
2019-02-02 07:57:48+00:00,2019-02-01 23:57:48-08:00,1549094268,28.17,1000.96,38.4
2019-02-02 08:02:48+00:00,2019-02-02 00:02:48-08:00,1549094568,28.07,1001.0,38.4
2019-02-02 08:07:48+00:00,2019-02-02 00:07:48-08:00,1549094868,27.8,1001.05,38.8
2019-02-02 08:12:48+00:00,2019-02-02 00:12:48-08:00,1549095168,27.62,1000.93,39.08
2019-02-02 08:17:48+00:00,2019-02-02 00:17:48-08:00,1549095468,27.66,1000.71,38.92
2019-02-02 08:22:48+00:00,2019-02-02 00:22:48-08:00,1549095768,27.55,1000.49,39.04
2019-02-02 08:27:48+00:00,2019-02-02 00:27:48-08:00,1549096068,27.48,1000.22,39.09
2019-02-02 08:32:48+00:00,2019-02-02 00:32:48-08:00,1549096368,27.48,1000.05,39.03
2019-02-02 08:37:48+00:00,2019-02-02 00:37:48-08:00,1549096668,27.45,999.98,39.01
2019-02-02 08:42:48+00:00,2019-02-02 00:42:48-08:00,1549096968,27.44,999.94,38.97
2019-02-02 08:47:48+00:00,2019-02-02 00:47:48-08:00,1549097268,27.46,999.91,38.86
2019-02-02 08:52:48+00:00,2019-02-02 00:52:48-08:00,1549097568,27.43,999.85,38.87
2019-02-02 08:57:48+00:00,2019-02-02 00:57:48-08:00,1549097868,27.38,999.91,38.92
2019-02-02 09:02:48+00:00,2019-02-02 01:02:48-08:00,1549098168,27.44,999.88,38.75
2019-02-02 09:07:48+00:00,2019-02-02 01:07:48-08:00,1549098468,27.4,999.83,38.76
2019-02-02 09:12:48+00:00,2019-02-02 01:12:48-08:00,1549098768,27.32,999.68,38.84
2019-02-02 09:17:48+00:00,2019-02-02 01:17:48-08:00,1549099068,27.31,999.52,38.73
2019-02-02 09:22:48+00:00,2019-02-02 01:22:48-08:00,1549099368,27.25,999.47,38.74
2019-02-02 09:27:48+00:00,2019-02-02 01:27:48-08:00,1549099668,27.09,999.58,38.91
2019-02-02 09:32:48+00:00,2019-02-02 01:32:48-08:00,1549099968,27.01,999.57,38.98
2019-02-02 09:37:48+00:00,2019-02-02 01:37:48-08:00,1549100268,26.79,999.29,39.3
2019-02-02 09:42:48+00:00,2019-02-02 01:42:48-08:00,1549100568,26.91,999.1,39.08
2019-02-02 09:47:48+00:00,2019-02-02 01:47:48-08:00,1549100868,27.22,999.07,38.61
2019-02-02 09:52:48+00:00,2019-02-02 01:52:48-08:00,1549101168,27.59,999.0,38.05
2019-02-02 09:57:48+00:00,2019-02-02 01:57:48-08:00,1549101468,27.95,998.92,37.52
2019-02-02 10:02:48+00:00,2019-02-02 02:02:48-08:00,1549101768,28.3,998.84,37.02
2019-02-02 10:07:48+00:00,2019-02-02 02:07:48-08:00,1549102068,28.63,998.82,36.52
2019-02-02 10:12:48+00:00,2019-02-02 02:12:48-08:00,1549102368,28.99,998.83,36.01
2019-02-02 10:17:48+00:00,2019-02-02 02:17:48-08:00,1549102668,29.36,998.81,35.49
2019-02-02 10:22:48+00:00,2019-02-02 02:22:48-08:00,1549102968,29.52,998.67,35.18
2019-02-02 10:27:48+00:00,2019-02-02 02:27:48-08:00,1549103268,29.12,998.56,35.71
2019-02-02 10:32:48+00:00,2019-02-02 02:32:48-08:00,1549103568,28.8,998.39,36.07
2019-02-02 10:37:48+00:00,2019-02-02 02:37:48-08:00,1549103868,28.5,998.24,36.4
2019-02-02 10:42:48+00:00,2019-02-02 02:42:48-08:00,1549104168,28.21,998.16,36.77
2019-02-02 10:47:48+00:00,2019-02-02 02:47:48-08:00,1549104468,27.86,997.94,37.26
2019-02-02 10:52:48+00:00,2019-02-02 02:52:48-08:00,1549104768,27.54,997.7,37.69
2019-02-02 10:57:48+00:00,2019-02-02 02:57:48-08:00,1549105068,27.32,997.48,37.97
2019-02-02 11:02:48+00:00,2019-02-02 03:02:48-08:00,1549105368,27.1,997.52,38.27
2019-02-02 11:07:48+00:00,2019-02-02 03:07:48-08:00,1549105668,27.1,997.32,38.23
2019-02-02 11:12:48+00:00,2019-02-02 03:12:48-08:00,1549105968,27.36,997.38,37.84
2019-02-02 11:17:48+00:00,2019-02-02 03:17:48-08:00,1549106268,27.68,997.3,37.42
2019-02-02 11:22:48+00:00,2019-02-02 03:22:48-08:00,1549106568,28.01,997.16,36.98
2019-02-02 11:27:48+00:00,2019-02-02 03:27:48-08:00,1549106868,28.34,997.06,36.54
2019-02-02 11:32:48+00:00,2019-02-02 03:32:48-08:00,1549107168,28.69,997.01,36.08
2019-02-02 11:37:48+00:00,2019-02-02 03:37:48-08:00,1549107468,29.02,996.95,35.65
2019-02-02 11:42:48+00:00,2019-02-02 03:42:48-08:00,1549107768,29.41,996.84,35.14
2019-02-02 11:47:48+00:00,2019-02-02 03:47:48-08:00,1549108068,29.55,997.17,34.94
2019-02-02 11:52:48+00:00,2019-02-02 03:52:48-08:00,1549108368,29.24,997.57,35.31
2019-02-02 11:57:48+00:00,2019-02-02 03:57:48-08:00,1549108668,28.88,997.76,35.82
2019-02-02 12:02:48+00:00,2019-02-02 04:02:48-08:00,1549108968,28.63,998.11,36.11
2019-02-02 12:07:48+00:00,2019-02-02 04:07:48-08:00,1549109268,28.28,998.25,36.61
2019-02-02 12:12:48+00:00,2019-02-02 04:12:48-08:00,1549109568,28.0,998.19,36.99
2019-02-02 12:17:48+00:00,2019-02-02 04:17:48-08:00,1549109868,27.61,998.21,37.57
2019-02-02 12:22:48+00:00,2019-02-02 04:22:48-08:00,1549110168,27.42,998.05,37.82
2019-02-02 12:27:48+00:00,2019-02-02 04:27:48-08:00,1549110468,27.23,997.96,38.06
2019-02-02 12:32:48+00:00,2019-02-02 04:32:48-08:00,1549110768,27.1,997.95,38.19
2019-02-02 12:37:48+00:00,2019-02-02 04:37:48-08:00,1549111068,27.11,997.64,38.16
2019-02-02 12:42:48+00:00,2019-02-02 04:42:48-08:00,1549111368,27.32,997.69,37.88
2019-02-02 12:47:48+00:00,2019-02-02 04:47:48-08:00,1549111668,27.66,997.72,37.48
2019-02-02 12:52:48+00:00,2019-02-02 04:52:48-08:00,1549111968,28.06,997.89,36.94
2019-02-02 12:57:48+00:00,2019-02-02 04:57:48-08:00,1549112268,28.42,997.93,36.47
2019-02-02 13:02:48+00:00,2019-02-02 05:02:48-08:00,1549112568,28.77,998.04,36.02
2019-02-02 13:07:48+00:00,2019-02-02 05:07:48-08:00,1549112868,29.11,997.91,35.6
2019-02-02 13:12:48+00:00,2019-02-02 05:12:48-08:00,1549113168,29.43,997.81,35.2
2019-02-02 13:17:48+00:00,2019-02-02 05:17:48-08:00,1549113468,29.8,997.65,34.74
2019-02-02 13:22:48+00:00,2019-02-02 05:22:48-08:00,1549113768,29.72,997.6,34.85
2019-02-02 13:27:48+00:00,2019-02-02 05:27:48-08:00,1549114068,29.35,997.45,35.33
2019-02-02 13:32:48+00:00,2019-02-02 05:32:48-08:00,1549114368,28.93,996.94,35.9
2019-02-02 13:37:48+00:00,2019-02-02 05:37:48-08:00,1549114668,28.48,996.75,36.51
2019-02-02 13:42:48+00:00,2019-02-02 05:42:48-08:00,1549114968,28.13,997.02,37.03
2019-02-02 13:47:48+00:00,2019-02-02 05:47:48-08:00,1549115268,27.93,997.22,37.24
2019-02-02 13:52:48+00:00,2019-02-02 05:52:48-08:00,1549115568,27.69,997.27,37.55
2019-02-02 13:57:48+00:00,2019-02-02 05:57:48-08:00,1549115868,27.42,997.26,37.93
2019-02-02 14:02:48+00:00,2019-02-02 06:02:48-08:00,1549116168,27.26,997.24,38.13
2019-02-02 14:07:48+00:00,2019-02-02 06:07:48-08:00,1549116468,27.13,997.14,38.28
2019-02-02 14:12:48+00:00,2019-02-02 06:12:48-08:00,1549116768,27.36,997.14,37.86
2019-02-02 14:17:48+00:00,2019-02-02 06:17:48-08:00,1549117068,27.61,997.24,37.57
2019-02-02 14:22:48+00:00,2019-02-02 06:22:48-08:00,1549117368,27.92,997.46,37.21
2019-02-02 14:27:48+00:00,2019-02-02 06:27:48-08:00,1549117668,28.27,997.6,36.74
2019-02-02 14:32:48+00:00,2019-02-02 06:32:48-08:00,1549117968,28.64,997.59,36.25
2019-02-02 14:37:48+00:00,2019-02-02 06:37:48-08:00,1549118268,29.0,997.6,35.77
2019-02-02 14:42:48+00:00,2019-02-02 06:42:48-08:00,1549118568,29.34,997.52,35.32
2019-02-02 14:42:54+00:00,2019-02-02 06:42:54-08:00,1549118574,29.34,997.52,35.32
2019-02-02 14:47:48+00:00,2019-02-02 06:47:48-08:00,1549118868,29.73,997.61,34.83
2019-02-02 14:52:48+00:00,2019-02-02 06:52:48-08:00,1549119168,29.57,997.65,35.02
2019-02-02 14:57:48+00:00,2019-02-02 06:57:48-08:00,1549119468,29.17,997.68,35.56
2019-02-02 15:02:48+00:00,2019-02-02 07:02:48-08:00,1549119768,28.81,997.81,36.02
2019-02-02 15:07:48+00:00,2019-02-02 07:07:48-08:00,1549120068,28.52,997.91,36.28
2019-02-02 15:12:48+00:00,2019-02-02 07:12:48-08:00,1549120368,28.13,997.97,36.69
2019-02-02 15:17:48+00:00,2019-02-02 07:17:48-08:00,1549120668,27.84,997.95,37.0
2019-02-02 15:22:48+00:00,2019-02-02 07:22:48-08:00,1549120968,27.5,998.03,37.46
2019-02-02 15:22:54+00:00,2019-02-02 07:22:54-08:00,1549120974,27.5,998.03,37.46
2019-02-02 15:27:48+00:00,2019-02-02 07:27:48-08:00,1549121268,27.34,998.16,37.66
2019-02-02 15:32:48+00:00,2019-02-02 07:32:48-08:00,1549121568,27.48,998.36,37.39
2019-02-02 15:37:48+00:00,2019-02-02 07:37:48-08:00,1549121868,27.7,998.44,37.12
