time,temperature,pressure,humidity,PM1,PM2,PM3
1630641201.2674706,23.6697265625,1003.1328898551884,41.12565242841194,0,1,2
1630641202.567205,23.6748046875,1003.136228540404,41.072074243274635,0,1,2
1630641203.8675807,23.6796875,1003.0868277634637,41.06612175285914,0,1,2
1630641205.1700182,23.7,1003.0969799447078,41.01849373611442,0,1,2
1630641206.4738216,23.694921875,1003.15476187132,41.04823463270564,0,1,2
1630641207.7757761,23.7,1003.1168907118347,40.88751454426686,0,1,2
1630641209.0781732,23.684765625,1003.1036563562905,40.86965546583337,0,1,2
1630641210.3804123,23.68984375,1003.0900971650375,40.85179629396293,0,1,2
1630641211.6835508,23.7048828125,1003.1270430462123,40.91130889223629,0,1,2
1630641212.9841447,23.7,1003.1134836521663,40.7743847973471,0,1,2
1630641214.2843635,23.7099609375,1003.10535987242,40.86963692302932,0,1,2
1630641215.5843227,23.7048828125,1003.1206915208081,40.90534672285361,0,1,2
1630641216.885852,23.7,1003.1003181767549,40.9648863908305,0,1,2
1630641218.1855993,23.7048828125,1003.1270430462123,40.70294395885101,0,1,2
1630641219.4832973,23.7099609375,1003.0798071379919,40.90534672285361,0,1,2
1630641220.7820017,23.7150390625,1003.0997171746687,41.018463048454535,0,1,2
1630641222.0842032,23.7150390625,1003.070826129286,40.89342191359195,0,1,2
1630641223.3811305,23.7150390625,1003.1252014580588,40.89342191359195,0,1,2
1630641224.6810834,23.7048828125,1003.0934352610157,40.76843145124201,0,1,2
1630641225.979352,23.7150390625,1003.1116420737152,40.82201119242334,0,1,2
1630641227.2754288,23.7099609375,1003.1082349593439,40.881524574204114,0,1,2
1630641228.576532,23.7150390625,1003.0861580079887,40.88151521923202,0,1,2
1630641229.8766477,23.725,1003.1179929857185,40.92318846778828,0,1,2
1630641231.1754305,23.7201171875,1003.1179236401945,40.75051753090921,0,1,2
1630641232.4756064,23.7453125,1003.1094750637832,40.917217594774954,0,1,2
1630641233.7703717,23.73515625,1003.1111786480271,40.85172925482983,0,1,2
1630641235.0713406,23.73515625,1003.1042252919543,40.64930280615083,0,1,2
1630641236.3687987,23.7201171875,1003.1299180794347,40.804110840161144,0,1,2
1630641237.6675014,23.725,1003.0911993917831,40.72672441311992,0,1,2
1630641238.9650729,23.73515625,1003.1217943149757,40.744585248963716,0,1,2
1630641240.2651255,23.73515625,1003.1196965703203,40.94697596610094,0,1,2
1630641241.5654478,23.730078125,1003.1297794734044,40.810033789772135,0,1,2
1630641242.8650122,23.740234375,1003.112743350648,40.8338586508196,0,1,2
1630641244.1655982,23.73515625,1003.0837819583928,40.87554334199736,0,1,2
1630641245.465401,23.73515625,1003.1059984535038,40.96483625216556,0,1,2
1630641246.7660117,23.73515625,1003.0974108462884,40.92911558658251,0,1,2
1630641248.0680006,23.730078125,1003.0992535598235,40.64927872950693,0,1,2
1630641249.3692522,23.73515625,1003.1177846253019,40.810044001528546,0,1,2
1630641250.6717663,23.7603515625,1003.1394677330215,40.73261235799454,0,1,2
